DateTime,City,Temperature,Humidity,WindSpeed,Rainfall,Pressure,ID
2024-02-05 14:00:00,Dhaka,23.73,68,4.97,5.89,998.39,4271
2024-02-05 14:00:00,Chittagong,22.25,84,3.85,2.12,1009.24,4272
2024-02-05 14:00:00,Khulna,21.66,87,2.58,9.16,1008.59,4273
2024-02-05 14:00:00,Rajshahi,23.15,62,1.56,2.09,1011.67,4274
2024-02-05 14:00:00,Sylhet,23.54,86,1.43,0.0,1013.62,4275
2024-02-05 15:00:00,Dhaka,20.77,93,4.0,7.67,1013.54,4276
2024-02-05 15:00:00,Chittagong,23.45,60,1.54,1.99,1012.06,4277
2024-02-05 15:00:00,Khulna,23.08,62,1.49,0.28,1010.05,4278
2024-02-05 15:00:00,Rajshahi,21.3,76,4.86,0.0,1006.55,4279
2024-02-05 15:00:00,Sylhet,23.37,82,1.75,3.23,1017.06,4280
2024-02-05 16:00:00,Dhaka,21.74,66,2.72,3.09,1001.83,4281
2024-02-05 16:00:00,Chittagong,22.17,79,0.5,0.0,1010.15,4282
2024-02-05 16:00:00,Khulna,19.05,77,3.61,0.9,1009.6,4283
2024-02-05 16:00:00,Rajshahi,19.98,81,0.81,8.73,1010.37,4284
2024-02-05 16:00:00,Sylhet,21.86,74,1.73,1.94,1020.96,4285
2024-02-05 17:00:00,Dhaka,19.43,60,2.3,0.23,1011.98,4286
2024-02-05 17:00:00,Chittagong,18.41,52,2.98,0.0,1019.48,4287
2024-02-05 17:00:00,Khulna,19.09,59,4.47,0.0,1003.65,4288
2024-02-05 17:00:00,Rajshahi,19.06,51,1.19,0.0,1007.38,4289
2024-02-05 17:00:00,Sylhet,21.57,69,2.82,4.56,1015.64,4290
2024-02-05 18:00:00,Dhaka,19.99,81,3.95,4.68,1014.46,4291
2024-02-05 18:00:00,Chittagong,20.67,87,3.11,0.0,1014.51,4292
2024-02-05 18:00:00,Khulna,21.02,85,2.23,4.39,1007.8,4293
2024-02-05 18:00:00,Rajshahi,18.64,88,4.56,0.0,1008.96,4294
2024-02-05 18:00:00,Sylhet,19.64,62,2.93,2.45,1005.04,4295
2024-02-05 19:00:00,Dhaka,18.74,72,0.7,0.0,1005.81,4296
2024-02-05 19:00:00,Chittagong,20.4,82,3.72,0.25,1016.69,4297
2024-02-05 19:00:00,Khulna,20.18,61,1.03,3.93,1006.98,4298
2024-02-05 19:00:00,Rajshahi,19.19,60,4.58,1.59,1008.87,4299
2024-02-05 19:00:00,Sylhet,20.34,66,2.25,6.8,1018.99,4300
2024-02-05 20:00:00,Dhaka,18.83,78,1.83,4.39,1001.54,4301
2024-02-05 20:00:00,Chittagong,19.03,52,2.88,4.64,1013.42,4302
2024-02-05 20:00:00,Khulna,21.85,81,3.42,0.0,1010.35,4303
2024-02-05 20:00:00,Rajshahi,21.12,62,3.52,2.86,1006.5,4304
2024-02-05 20:00:00,Sylhet,20.26,87,2.39,1.09,1012.3,4305
2024-02-05 21:00:00,Dhaka,21.31,78,4.86,8.69,1010.59,4306
2024-02-05 21:00:00,Chittagong,23.14,64,0.53,6.06,1013.79,4307
2024-02-05 21:00:00,Khulna,22.17,67,2.36,5.16,1015.79,4308
2024-02-05 21:00:00,Rajshahi,21.27,71,0.55,0.0,1017.72,4309
2024-02-05 21:00:00,Sylhet,22.57,73,0.99,2.0,1007.82,4310
2024-02-05 22:00:00,Dhaka,21.48,64,3.66,1.79,1013.75,4311
2024-02-05 22:00:00,Chittagong,22.19,59,2.63,0.0,1004.52,4312
2024-02-05 22:00:00,Khulna,24.21,65,3.37,2.31,1011.25,4313
2024-02-05 22:00:00,Rajshahi,21.46,68,1.41,4.27,1012.02,4314
2024-02-05 22:00:00,Sylhet,20.88,57,3.52,0.0,1020.58,4315
2024-02-05 23:00:00,Dhaka,24.45,81,0.54,2.24,1017.01,4316
2024-02-05 23:00:00,Chittagong,22.93,88,2.94,0.0,1010.14,4317
2024-02-05 23:00:00,Khulna,25.45,61,2.12,1.02,1008.15,4318
2024-02-05 23:00:00,Rajshahi,22.28,86,2.59,0.8,1020.6,4319
2024-02-05 23:00:00,Sylhet,24.08,60,4.58,3.46,1005.64,4320
2024-02-06 00:00:00,Dhaka,23.28,74,2.91,6.18,1022.58,4321
2024-02-06 00:00:00,Chittagong,23.37,58,2.29,6.68,1004.26,4322
2024-02-06 00:00:00,Khulna,23.65,58,0.97,0.0,1009.25,4323
2024-02-06 00:00:00,Rajshahi,26.28,58,4.87,2.97,1014.73,4324
2024-02-06 00:00:00,Sylhet,24.65,64,1.67,0.92,1012.06,4325
2024-02-06 01:00:00,Dhaka,27.52,86,0.97,0.44,1004.67,4326
2024-02-06 01:00:00,Chittagong,24.88,50,3.99,0.0,1013.48,4327
2024-02-06 01:00:00,Khulna,25.56,72,1.78,0.0,1007.05,4328
2024-02-06 01:00:00,Rajshahi,26.6,61,0.99,6.67,1011.38,4329
2024-02-06 01:00:00,Sylhet,27.0,84,1.07,8.05,1004.06,4330
2024-02-06 02:00:00,Dhaka,25.55,93,1.5,0.0,1005.14,4331
2024-02-06 02:00:00,Chittagong,26.46,85,2.69,3.98,1010.76,4332
2024-02-06 02:00:00,Khulna,28.41,69,4.41,0.0,1010.96,4333
2024-02-06 02:00:00,Rajshahi,28.05,57,3.69,3.34,1008.51,4334
2024-02-06 02:00:00,Sylhet,29.32,81,0.51,2.38,1004.87,4335
2024-02-06 03:00:00,Dhaka,27.95,82,3.47,4.07,1007.05,4336
2024-02-06 03:00:00,Chittagong,27.75,69,2.6,4.08,1012.18,4337
2024-02-06 03:00:00,Khulna,28.95,77,4.03,7.09,1005.88,4338
2024-02-06 03:00:00,Rajshahi,28.92,69,1.52,0.22,1008.0,4339
2024-02-06 03:00:00,Sylhet,27.82,62,4.54,1.43,1007.94,4340
2024-02-06 04:00:00,Dhaka,28.08,61,2.8,4.34,1007.28,4341
2024-02-06 04:00:00,Chittagong,30.86,59,3.5,2.48,1012.98,4342
2024-02-06 04:00:00,Khulna,28.63,51,4.09,1.3,1005.2,4343
2024-02-06 04:00:00,Rajshahi,28.31,73,1.92,1.23,1014.75,4344
2024-02-06 04:00:00,Sylhet,30.72,89,3.35,0.06,1004.38,4345
2024-02-06 05:00:00,Dhaka,28.83,58,1.61,3.72,1008.02,4346
2024-02-06 05:00:00,Chittagong,30.19,60,1.87,2.54,1009.65,4347
2024-02-06 05:00:00,Khulna,28.74,78,1.43,4.27,1007.14,4348
2024-02-06 05:00:00,Rajshahi,31.74,70,2.92,6.73,1013.51,4349
2024-02-06 05:00:00,Sylhet,30.75,58,1.74,4.95,1013.92,4350
2024-02-06 06:00:00,Dhaka,31.82,86,2.45,1.07,1005.14,4351
2024-02-06 06:00:00,Chittagong,31.28,81,1.64,1.59,1006.91,4352
2024-02-06 06:00:00,Khulna,28.86,83,4.73,0.52,1013.78,4353
2024-02-06 06:00:00,Rajshahi,29.68,82,1.01,3.6,1003.68,4354
2024-02-06 06:00:00,Sylhet,29.19,61,2.82,0.68,1011.28,4355
2024-02-06 07:00:00,Dhaka,28.73,71,1.05,2.42,1018.41,4356
2024-02-06 07:00:00,Chittagong,28.84,68,1.8,0.49,1012.15,4357
2024-02-06 07:00:00,Khulna,30.22,68,1.43,1.17,1008.3,4358
2024-02-06 07:00:00,Rajshahi,31.6,92,2.14,0.0,1004.04,4359
2024-02-06 07:00:00,Sylhet,28.92,64,0.53,0.84,1007.5,4360
2024-02-06 08:00:00,Dhaka,30.48,84,2.35,2.36,1008.97,4361
2024-02-06 08:00:00,Chittagong,27.35,70,2.05,4.06,1013.98,4362
2024-02-06 08:00:00,Khulna,28.62,50,3.67,2.42,1016.07,4363
2024-02-06 08:00:00,Rajshahi,30.31,54,2.81,4.07,1009.2,4364
2024-02-06 08:00:00,Sylhet,29.27,67,1.34,0.0,1007.92,4365
2024-02-06 09:00:00,Dhaka,27.03,73,4.57,0.0,1011.7,4366
2024-02-06 09:00:00,Chittagong,26.65,69,1.54,4.99,1008.7,4367
2024-02-06 09:00:00,Khulna,30.06,94,1.15,0.0,1010.37,4368
2024-02-06 09:00:00,Rajshahi,27.16,76,4.49,0.0,1008.21,4369
2024-02-06 09:00:00,Sylhet,28.91,76,2.75,2.12,1018.92,4370
2024-02-06 10:00:00,Dhaka,27.32,93,0.54,0.0,1015.32,4371
2024-02-06 10:00:00,Chittagong,28.09,61,1.77,0.0,1012.93,4372
2024-02-06 10:00:00,Khulna,25.58,51,4.26,7.26,1010.51,4373
2024-02-06 10:00:00,Rajshahi,25.87,79,4.06,0.0,1005.66,4374
2024-02-06 10:00:00,Sylhet,28.18,73,3.67,0.0,999.09,4375
2024-02-06 11:00:00,Dhaka,26.12,72,1.6,7.19,1008.85,4376
2024-02-06 11:00:00,Chittagong,26.89,55,4.39,2.21,1006.0,4377
2024-02-06 11:00:00,Khulna,25.29,62,2.91,0.0,1011.91,4378
2024-02-06 11:00:00,Rajshahi,25.58,83,0.55,0.0,1008.71,4379
2024-02-06 11:00:00,Sylhet,24.83,86,4.53,0.53,1013.37,4380
2024-02-06 12:00:00,Dhaka,25.9,86,4.68,0.0,1005.91,4381
2024-02-06 12:00:00,Chittagong,24.57,86,2.28,1.17,1012.29,4382
2024-02-06 12:00:00,Khulna,23.2,69,1.04,5.32,1018.34,4383
2024-02-06 12:00:00,Rajshahi,25.13,80,3.23,1.21,1017.37,4384
2024-02-06 12:00:00,Sylhet,23.17,65,2.12,3.24,1009.17,4385
2024-02-06 13:00:00,Dhaka,24.57,78,2.03,5.03,1006.91,4386
2024-02-06 13:00:00,Chittagong,25.49,94,2.05,0.0,1010.38,4387
2024-02-06 13:00:00,Khulna,24.67,57,3.32,0.0,1014.48,4388
2024-02-06 13:00:00,Rajshahi,23.45,54,4.99,3.8,1011.13,4389
2024-02-06 13:00:00,Sylhet,22.35,67,2.58,0.0,1018.82,4390
2024-02-06 14:00:00,Dhaka,23.17,55,4.91,6.13,1009.92,4391
2024-02-06 14:00:00,Chittagong,21.13,52,0.8,7.04,1008.5,4392
2024-02-06 14:00:00,Khulna,21.87,57,4.63,2.53,1002.18,4393
2024-02-06 14:00:00,Rajshahi,24.24,85,0.87,0.89,1021.14,4394
2024-02-06 14:00:00,Sylhet,21.27,75,1.14,5.78,1011.52,4395
2024-02-06 15:00:00,Dhaka,21.46,60,1.66,0.0,1014.11,4396
2024-02-06 15:00:00,Chittagong,19.99,63,1.04,4.27,1006.79,4397
2024-02-06 15:00:00,Khulna,20.35,54,2.4,0.0,1008.65,4398
2024-02-06 15:00:00,Rajshahi,20.16,70,3.04,7.38,1007.28,4399
2024-02-06 15:00:00,Sylhet,22.68,67,1.34,0.0,1009.87,4400
2024-02-06 16:00:00,Dhaka,20.35,62,4.83,2.62,1015.26,4401
2024-02-06 16:00:00,Chittagong,22.54,61,3.48,2.35,996.9,4402
2024-02-06 16:00:00,Khulna,22.3,92,4.57,1.79,1003.37,4403
2024-02-06 16:00:00,Rajshahi,22.19,90,4.85,0.0,1009.5,4404
2024-02-06 16:00:00,Sylhet,19.27,60,4.56,0.0,1007.59,4405
2024-02-06 17:00:00,Dhaka,21.15,90,1.0,0.0,1009.21,4406
2024-02-06 17:00:00,Chittagong,20.55,84,1.83,6.83,1012.01,4407
2024-02-06 17:00:00,Khulna,21.36,52,2.8,2.29,1006.66,4408
2024-02-06 17:00:00,Rajshahi,19.07,66,2.94,2.95,1004.9,4409
2024-02-06 17:00:00,Sylhet,18.66,61,2.0,2.53,1014.38,4410
2024-02-06 18:00:00,Dhaka,20.28,90,2.38,0.78,1013.04,4411
2024-02-06 18:00:00,Chittagong,20.79,57,0.59,2.82,1017.63,4412
2024-02-06 18:00:00,Khulna,19.12,79,1.64,0.54,1008.67,4413
2024-02-06 18:00:00,Rajshahi,21.95,68,4.86,0.0,1019.15,4414
2024-02-06 18:00:00,Sylhet,19.93,82,4.45,0.0,1015.25,4415
2024-02-06 19:00:00,Dhaka,21.89,87,0.95,1.59,1009.29,4416
2024-02-06 19:00:00,Chittagong,20.34,60,3.01,1.92,1014.99,4417
2024-02-06 19:00:00,Khulna,21.44,91,3.6,1.28,1008.56,4418
2024-02-06 19:00:00,Rajshahi,21.41,77,4.35,2.42,1005.26,4419
2024-02-06 19:00:00,Sylhet,21.99,83,3.83,3.51,1010.05,4420
2024-02-06 20:00:00,Dhaka,20.43,75,2.82,3.29,997.77,4421
2024-02-06 20:00:00,Chittagong,19.31,73,4.55,4.02,1013.29,4422
2024-02-06 20:00:00,Khulna,22.55,65,2.29,1.74,1006.19,4423
2024-02-06 20:00:00,Rajshahi,19.05,91,3.02,0.0,1007.51,4424
2024-02-06 20:00:00,Sylhet,19.26,87,2.7,0.0,1007.05,4425
2024-02-06 21:00:00,Dhaka,19.52,61,3.77,0.0,1011.92,4426
2024-02-06 21:00:00,Chittagong,21.0,92,2.57,1.86,1004.74,4427
2024-02-06 21:00:00,Khulna,21.8,75,2.93,2.25,1009.35,4428
2024-02-06 21:00:00,Rajshahi,22.84,69,1.97,0.0,1011.52,4429
2024-02-06 21:00:00,Sylhet,22.54,71,4.94,0.0,1009.62,4430
2024-02-06 22:00:00,Dhaka,23.12,89,4.71,6.06,1007.94,4431
2024-02-06 22:00:00,Chittagong,21.17,53,2.31,1.21,996.85,4432
2024-02-06 22:00:00,Khulna,24.09,51,1.2,0.0,1001.64,4433
2024-02-06 22:00:00,Rajshahi,21.78,83,1.54,5.28,1013.0,4434
2024-02-06 22:00:00,Sylhet,21.17,91,4.88,1.57,1010.4,4435
2024-02-06 23:00:00,Dhaka,23.37,76,3.66,10.54,1007.66,4436
2024-02-06 23:00:00,Chittagong,25.07,50,0.72,0.0,1009.2,4437
2024-02-06 23:00:00,Khulna,22.51,56,0.73,0.0,1010.34,4438
2024-02-06 23:00:00,Rajshahi,24.09,89,3.46,0.0,1005.77,4439
2024-02-06 23:00:00,Sylhet,25.59,89,1.97,2.56,1007.31,4440
2024-02-07 00:00:00,Dhaka,23.41,59,3.98,0.0,1002.75,4441
2024-02-07 00:00:00,Chittagong,23.73,62,2.83,5.69,1008.19,4442
2024-02-07 00:00:00,Khulna,23.9,59,2.57,0.62,1001.83,4443
2024-02-07 00:00:00,Rajshahi,23.98,90,1.98,4.74,1012.84,4444
2024-02-07 00:00:00,Sylhet,23.11,87,1.11,4.43,1010.39,4445
2024-02-07 01:00:00,Dhaka,26.11,90,2.21,1.03,1012.51,4446
2024-02-07 01:00:00,Chittagong,27.88,93,2.58,1.54,1011.89,4447
2024-02-07 01:00:00,Khulna,27.43,51,1.9,1.68,1005.98,4448
2024-02-07 01:00:00,Rajshahi,25.44,91,3.14,4.12,1010.78,4449
2024-02-07 01:00:00,Sylhet,26.05,77,3.69,5.01,1014.6,4450
2024-02-07 02:00:00,Dhaka,27.07,81,3.3,1.58,1007.33,4451
2024-02-07 02:00:00,Chittagong,27.65,91,4.19,2.13,1006.69,4452
2024-02-07 02:00:00,Khulna,25.68,77,3.99,0.0,1014.65,4453
2024-02-07 02:00:00,Rajshahi,28.53,74,4.51,3.79,1008.73,4454
2024-02-07 02:00:00,Sylhet,29.1,54,3.14,3.48,1002.66,4455
2024-02-07 03:00:00,Dhaka,29.11,84,3.39,4.68,1023.0,4456
2024-02-07 03:00:00,Chittagong,27.84,85,2.64,0.0,1019.27,4457
2024-02-07 03:00:00,Khulna,30.52,80,0.51,0.0,1006.19,4458
2024-02-07 03:00:00,Rajshahi,28.07,74,4.08,3.84,1009.57,4459
2024-02-07 03:00:00,Sylhet,28.14,86,2.53,0.0,1012.76,4460
2024-02-07 04:00:00,Dhaka,27.99,79,4.31,0.0,1002.72,4461
2024-02-07 04:00:00,Chittagong,28.14,68,3.99,0.0,1005.62,4462
2024-02-07 04:00:00,Khulna,28.7,79,2.18,4.27,1008.98,4463
2024-02-07 04:00:00,Rajshahi,28.6,87,3.05,0.0,1001.37,4464
2024-02-07 04:00:00,Sylhet,29.14,86,1.7,3.04,1010.27,4465
2024-02-07 05:00:00,Dhaka,31.37,90,4.3,0.0,1005.19,4466
2024-02-07 05:00:00,Chittagong,30.3,50,2.83,0.84,1017.85,4467
2024-02-07 05:00:00,Khulna,29.49,62,3.06,10.72,1013.61,4468
2024-02-07 05:00:00,Rajshahi,27.85,52,0.79,9.56,1010.67,4469
2024-02-07 05:00:00,Sylhet,31.27,86,2.7,0.16,1007.26,4470
2024-02-07 06:00:00,Dhaka,30.5,52,1.74,3.89,1009.97,4471
2024-02-07 06:00:00,Chittagong,28.14,78,0.59,0.22,1007.3,4472
2024-02-07 06:00:00,Khulna,28.78,65,2.64,0.0,1015.87,4473
2024-02-07 06:00:00,Rajshahi,31.04,84,2.57,3.42,1012.26,4474
2024-02-07 06:00:00,Sylhet,30.2,71,4.7,0.0,1008.27,4475
2024-02-07 07:00:00,Dhaka,29.99,58,4.84,8.38,1006.28,4476
2024-02-07 07:00:00,Chittagong,27.91,56,4.7,2.32,1012.53,4477
2024-02-07 07:00:00,Khulna,28.6,91,4.91,0.0,1011.31,4478
2024-02-07 07:00:00,Rajshahi,31.78,64,2.54,1.87,1008.06,4479
2024-02-07 07:00:00,Sylhet,29.11,53,4.79,3.5,1006.54,4480
2024-02-07 08:00:00,Dhaka,29.39,65,1.32,8.95,1004.57,4481
2024-02-07 08:00:00,Chittagong,30.01,81,0.55,0.75,1016.67,4482
2024-02-07 08:00:00,Khulna,30.76,80,2.31,2.24,1011.56,4483
2024-02-07 08:00:00,Rajshahi,30.11,78,1.54,6.54,1009.82,4484
2024-02-07 08:00:00,Sylhet,29.91,51,1.55,7.29,1010.59,4485
2024-02-07 09:00:00,Dhaka,27.64,53,4.43,0.0,1006.58,4486
2024-02-07 09:00:00,Chittagong,29.47,60,2.78,0.0,1002.24,4487
2024-02-07 09:00:00,Khulna,29.32,69,1.4,3.33,1010.21,4488
2024-02-07 09:00:00,Rajshahi,28.78,68,4.87,2.08,1005.37,4489
2024-02-07 09:00:00,Sylhet,27.66,74,4.36,2.99,1009.25,4490
2024-02-07 10:00:00,Dhaka,27.45,86,4.84,2.48,1009.91,4491
2024-02-07 10:00:00,Chittagong,26.1,60,4.7,1.93,1010.8,4492
2024-02-07 10:00:00,Khulna,26.22,60,1.86,2.8,1006.28,4493
2024-02-07 10:00:00,Rajshahi,27.09,70,4.5,4.14,1000.71,4494
2024-02-07 10:00:00,Sylhet,27.33,90,1.38,2.69,1015.25,4495
2024-02-07 11:00:00,Dhaka,27.58,58,3.92,0.76,1016.61,4496
2024-02-07 11:00:00,Chittagong,25.79,67,2.65,5.1,1012.51,4497
2024-02-07 11:00:00,Khulna,28.05,77,1.96,3.67,1010.19,4498
2024-02-07 11:00:00,Rajshahi,24.56,91,1.33,2.04,1014.68,4499
2024-02-07 11:00:00,Sylhet,26.23,86,2.77,0.0,1022.76,4500
2024-02-07 12:00:00,Dhaka,26.79,61,4.61,6.32,1006.78,4501
2024-02-07 12:00:00,Chittagong,23.79,63,2.24,0.94,1014.14,4502
2024-02-07 12:00:00,Khulna,25.23,63,0.78,2.35,1008.63,4503
2024-02-07 12:00:00,Rajshahi,25.23,71,3.65,0.21,999.71,4504
2024-02-07 12:00:00,Sylhet,26.38,65,4.21,5.84,1006.65,4505
2024-02-07 13:00:00,Dhaka,22.34,78,4.89,0.28,1019.94,4506
2024-02-07 13:00:00,Chittagong,23.15,84,1.22,0.0,1006.73,4507
2024-02-07 13:00:00,Khulna,22.94,78,2.5,3.79,1016.5,4508
2024-02-07 13:00:00,Rajshahi,22.2,90,0.86,5.39,997.77,4509
2024-02-07 13:00:00,Sylhet,23.8,90,1.17,0.05,1009.12,4510
2024-02-07 14:00:00,Dhaka,21.26,72,2.82,6.93,1010.22,4511
2024-02-07 14:00:00,Chittagong,20.65,68,3.93,0.78,1009.07,4512
2024-02-07 14:00:00,Khulna,23.57,80,2.2,3.53,1011.64,4513
2024-02-07 14:00:00,Rajshahi,21.05,68,3.2,9.1,1010.14,4514
2024-02-07 14:00:00,Sylhet,22.34,52,4.91,0.0,1009.43,4515
2024-02-07 15:00:00,Dhaka,20.37,92,3.78,0.0,1005.62,4516
2024-02-07 15:00:00,Chittagong,23.35,84,2.07,6.82,1006.35,4517
2024-02-07 15:00:00,Khulna,20.68,52,4.23,0.0,1004.78,4518
2024-02-07 15:00:00,Rajshahi,19.74,50,3.13,0.0,1013.6,4519
2024-02-07 15:00:00,Sylhet,20.18,64,2.61,4.57,1016.67,4520
2024-02-07 16:00:00,Dhaka,19.03,60,1.85,1.33,1004.71,4521
2024-02-07 16:00:00,Chittagong,20.21,92,2.55,0.78,1010.93,4522
2024-02-07 16:00:00,Khulna,21.57,85,3.76,0.0,1014.08,4523
2024-02-07 16:00:00,Rajshahi,19.77,91,3.21,0.36,1009.69,4524
2024-02-07 16:00:00,Sylhet,21.07,84,4.41,0.0,1008.24,4525
2024-02-07 17:00:00,Dhaka,19.0,52,2.66,5.59,1010.99,4526
2024-02-07 17:00:00,Chittagong,20.8,76,1.44,6.49,1002.16,4527
2024-02-07 17:00:00,Khulna,18.18,78,4.69,5.28,1015.99,4528
2024-02-07 17:00:00,Rajshahi,20.27,85,0.78,0.0,1007.94,4529
2024-02-07 17:00:00,Sylhet,22.03,79,3.75,0.0,1010.03,4530
2024-02-07 18:00:00,Dhaka,18.91,70,1.3,8.45,1019.03,4531
2024-02-07 18:00:00,Chittagong,19.85,62,0.74,3.95,1007.46,4532
2024-02-07 18:00:00,Khulna,18.4,51,2.06,0.0,1005.96,4533
2024-02-07 18:00:00,Rajshahi,21.13,80,0.89,1.84,1009.88,4534
2024-02-07 18:00:00,Sylhet,19.02,56,3.09,1.47,1019.48,4535
2024-02-07 19:00:00,Dhaka,18.32,94,1.74,1.01,1009.46,4536
2024-02-07 19:00:00,Chittagong,21.8,52,2.99,4.08,1014.99,4537
2024-02-07 19:00:00,Khulna,20.2,76,4.05,0.0,1008.75,4538
2024-02-07 19:00:00,Rajshahi,21.31,53,2.42,6.2,1013.76,4539
2024-02-07 19:00:00,Sylhet,21.67,90,1.58,0.0,1008.41,4540
2024-02-07 20:00:00,Dhaka,19.84,74,4.18,4.29,996.05,4541
2024-02-07 20:00:00,Chittagong,21.3,78,4.95,0.0,1011.45,4542
2024-02-07 20:00:00,Khulna,20.04,64,4.21,1.72,1006.4,4543
2024-02-07 20:00:00,Rajshahi,21.62,75,4.3,1.37,1007.05,4544
2024-02-07 20:00:00,Sylhet,21.1,63,2.47,2.33,1007.7,4545
2024-02-07 21:00:00,Dhaka,20.25,81,1.89,0.75,1003.32,4546
2024-02-07 21:00:00,Chittagong,20.98,63,1.2,1.57,1014.13,4547
2024-02-07 21:00:00,Khulna,20.39,56,1.03,4.17,1016.08,4548
2024-02-07 21:00:00,Rajshahi,21.19,94,3.07,3.31,999.87,4549
2024-02-07 21:00:00,Sylhet,20.33,61,2.55,4.93,1011.05,4550
2024-02-07 22:00:00,Dhaka,22.18,61,0.9,0.0,1006.84,4551
2024-02-07 22:00:00,Chittagong,22.64,57,4.43,0.0,1018.56,4552
2024-02-07 22:00:00,Khulna,21.03,74,1.44,0.0,1018.18,4553
2024-02-07 22:00:00,Rajshahi,24.33,50,1.95,0.0,1007.49,4554
2024-02-07 22:00:00,Sylhet,21.93,52,2.68,1.74,1012.71,4555
2024-02-07 23:00:00,Dhaka,24.47,71,4.99,0.66,1008.83,4556
2024-02-07 23:00:00,Chittagong,22.35,60,2.81,0.0,1007.77,4557
2024-02-07 23:00:00,Khulna,22.55,86,4.18,0.0,1010.54,4558
2024-02-07 23:00:00,Rajshahi,24.66,92,0.79,0.86,1010.84,4559
2024-02-07 23:00:00,Sylhet,22.78,69,3.17,1.28,1014.99,4560
2024-02-08 00:00:00,Dhaka,25.01,57,1.12,3.38,1009.17,4561
2024-02-08 00:00:00,Chittagong,25.6,91,3.75,6.02,1007.65,4562
2024-02-08 00:00:00,Khulna,25.99,52,0.85,0.35,1006.3,4563
2024-02-08 00:00:00,Rajshahi,23.44,79,4.31,2.8,1009.71,4564
2024-02-08 00:00:00,Sylhet,23.0,62,2.55,0.0,1005.94,4565
2024-02-08 01:00:00,Dhaka,27.37,63,2.57,0.96,1001.6,4566
2024-02-08 01:00:00,Chittagong,27.95,50,4.66,6.29,1018.08,4567
2024-02-08 01:00:00,Khulna,26.73,56,3.26,0.54,1010.65,4568
2024-02-08 01:00:00,Rajshahi,24.96,76,1.94,0.0,1012.29,4569
2024-02-08 01:00:00,Sylhet,26.68,87,1.48,1.09,1013.08,4570
2024-02-08 02:00:00,Dhaka,27.07,71,1.66,3.98,1008.81,4571
2024-02-08 02:00:00,Chittagong,26.59,67,1.39,2.84,1025.67,4572
2024-02-08 02:00:00,Khulna,29.46,86,2.44,2.09,1008.15,4573
2024-02-08 02:00:00,Rajshahi,27.2,91,1.74,0.0,1010.28,4574
2024-02-08 02:00:00,Sylhet,28.6,72,1.73,7.75,1017.32,4575
2024-02-08 03:00:00,Dhaka,26.59,78,4.68,5.52,1009.49,4576
2024-02-08 03:00:00,Chittagong,27.2,60,2.3,0.0,1012.46,4577
2024-02-08 03:00:00,Khulna,26.93,75,3.93,4.53,1000.97,4578
2024-02-08 03:00:00,Rajshahi,27.49,85,2.09,6.04,1011.43,4579
2024-02-08 03:00:00,Sylhet,28.61,62,2.95,3.48,1022.03,4580
2024-02-08 04:00:00,Dhaka,31.19,74,4.14,0.0,998.41,4581
2024-02-08 04:00:00,Chittagong,28.84,52,3.38,0.0,1009.47,4582
2024-02-08 04:00:00,Khulna,30.56,66,4.89,4.95,1005.44,4583
2024-02-08 04:00:00,Rajshahi,27.55,54,2.45,3.16,1020.25,4584
2024-02-08 04:00:00,Sylhet,30.81,77,1.15,3.26,1014.97,4585
2024-02-08 05:00:00,Dhaka,30.07,89,2.63,0.0,1011.22,4586
2024-02-08 05:00:00,Chittagong,29.25,65,3.65,1.46,1010.23,4587
2024-02-08 05:00:00,Khulna,30.17,74,1.85,0.0,1008.95,4588
2024-02-08 05:00:00,Rajshahi,31.31,62,4.12,0.0,1004.29,4589
2024-02-08 05:00:00,Sylhet,27.94,79,3.51,0.0,1014.95,4590
2024-02-08 06:00:00,Dhaka,29.57,67,2.3,0.71,1007.66,4591
2024-02-08 06:00:00,Chittagong,28.34,54,1.37,2.4,1009.66,4592
2024-02-08 06:00:00,Khulna,31.74,58,2.85,0.0,1014.46,4593
2024-02-08 06:00:00,Rajshahi,30.87,71,2.88,0.0,1016.34,4594
2024-02-08 06:00:00,Sylhet,31.28,84,4.83,4.45,1008.83,4595
2024-02-08 07:00:00,Dhaka,29.15,91,3.45,2.45,1005.29,4596
2024-02-08 07:00:00,Chittagong,30.76,88,4.56,1.03,1009.58,4597
2024-02-08 07:00:00,Khulna,30.69,59,3.17,0.83,1007.86,4598
2024-02-08 07:00:00,Rajshahi,31.05,83,2.48,2.35,1013.27,4599
2024-02-08 07:00:00,Sylhet,30.17,81,1.63,0.15,1009.05,4600
2024-02-08 08:00:00,Dhaka,27.52,89,1.17,0.0,996.54,4601
2024-02-08 08:00:00,Chittagong,30.52,66,3.01,0.0,1001.0,4602
2024-02-08 08:00:00,Khulna,30.24,67,3.29,0.0,1010.28,4603
2024-02-08 08:00:00,Rajshahi,31.22,62,2.65,5.19,1012.95,4604
2024-02-08 08:00:00,Sylhet,30.79,72,3.02,0.0,1012.95,4605
2024-02-08 09:00:00,Dhaka,27.7,77,3.52,0.0,1007.69,4606
2024-02-08 09:00:00,Chittagong,30.49,69,1.69,3.59,1014.34,4607
2024-02-08 09:00:00,Khulna,27.15,71,3.47,0.0,1017.39,4608
2024-02-08 09:00:00,Rajshahi,28.89,91,0.96,1.74,1008.97,4609
2024-02-08 09:00:00,Sylhet,29.21,78,3.99,5.59,1017.95,4610
